No.;Time;;Time 1;Time 2;Delay ;;Delay 1;Delay 2;Jitter
415;4,817624;;4,817624;4,81767;4,60E-05;;-8,88E-16;1,00E-06;1,00E-06
416;4,81767;;4,81767;4,817716;4,60E-05;;1,00E-06;-9,00E-06;-1,00E-05
417;4,817716;;4,817716;4,817761;4,50E-05;;-9,00E-06;6,00E-06;1,50E-05
418;4,817761;;4,817761;4,817815;5,40E-05;;6,00E-06;4,00E-06;-2,00E-06
419;4,817815;;4,817815;4,817863;4,80E-05;;4,00E-06;-9,00E-06;-1,30E-05
420;4,817863;;4,817863;4,817907;4,40E-05;;-9,00E-06;-0,008284;-0,008275
421;4,817907;;4,817907;4,81796;5,30E-05;;-0,008284;0,008196;0,01648
422;4,81796;;4,81796;4,826297;0,008337;;0,008196;8,80E-05;-0,008108
423;4,826297;;4,826297;4,826438;0,000141;;8,80E-05;1,00E-05;-7,80E-05
424;4,826438;;4,826438;4,826491;5,30E-05;;1,00E-05;1,00E-06;-9,00E-06
425;4,826491;;4,826491;4,826534;4,30E-05;;1,00E-06;8,88E-16;-1,00E-06
426;4,826534;;4,826534;4,826576;4,20E-05;;8,88E-16;-8,88E-16;-1,78E-15
427;4,826576;;4,826576;4,826618;4,20E-05;;-8,88E-16;-2,00E-06;-2,00E-06
428;4,826618;;4,826618;4,82666;4,20E-05;;-2,00E-06;2,00E-06;4,00E-06
429;4,82666;;4,82666;4,826704;4,40E-05;;2,00E-06;0;-2,00E-06
430;4,826704;;4,826704;4,826746;4,20E-05;;0;-8,88E-16;-8,88E-16
431;4,826746;;4,826746;4,826788;4,20E-05;;-8,88E-16;-2,00E-06;-2,00E-06
432;4,826788;;4,826788;4,82683;4,20E-05;;-2,00E-06;1,00E-06;3,00E-06
433;4,82683;;4,82683;4,826874;4,40E-05;;1,00E-06;-8,00E-06;-9,00E-06
434;4,826874;;4,826874;4,826917;4,30E-05;;-8,00E-06;4,00E-06;1,20E-05
435;4,826917;;4,826917;4,826968;5,10E-05;;4,00E-06;-0,012063;-0,012067
436;4,826968;;4,826968;4,827015;4,70E-05;;-0,012063;0,006476;0,018539
437;4,827015;;4,827015;4,839125;0,01211;;0,006476;0,005147;-0,001329
438;4,839125;;4,839125;4,844759;0,005634;;0,005147;-0,007909;-0,013056
439;4,844759;;4,844759;4,845246;0,000487;;-0,007909;0,004495;0,012404
440;4,845246;;4,845246;4,853642;0,008396;;0,004495;-0,010363;-0,014858
441;4,853642;;4,853642;4,857543;0,003901;;-0,010363;0,014264;0,024627
442;4,857543;;4,857543;4,871807;0,014264;;0,014264;-0,0053;-0,019564
443;4,871807;;4,871807;4,871807;0;;-0,0053;-0,003768;0,001532
444;4,871807;;4,871807;4,877107;0,0053;;-0,003768;0,009068;0,012836
445;4,877107;;4,877107;4,886175;0,009068;;0,009068;-0,000519;-0,009587
446;4,886175;;4,886175;4,886175;0;;-0,000519;-0,003046;-0,002527
447;4,886175;;4,886175;4,886694;0,000519;;-0,003046;0,003303;0,006349
448;4,886694;;4,886694;4,890259;0,003565;;0,003303;-0,001403;-0,004706
449;4,890259;;4,890259;4,890521;0,000262;;-0,001403;-0,017188;-0,015785
450;4,890521;;4,890521;4,892186;0,001665;;-0,017188;0,015104;0,032292
451;4,892186;;4,892186;4,911039;0,018853;;0,015104;-0,015502;-0,030606
452;4,911039;;4,911039;4,914788;0,003749;;-0,015502;0,011215;0,026717
453;4,914788;;4,914788;4,934039;0,019251;;0,011215;0,002095;-0,00912
454;4,934039;;4,934039;4,942075;0,008036;;0,002095;0,005327;0,003232
455;4,942075;;4,942075;4,948016;0,005941;;0,005327;-0,039788;-0,045115
456;4,948016;;4,948016;4,94863;0,000614;;-0,039788;-0,029218;0,01057
457;4,94863;;4,94863;4,989032;0,040402;;-0,029218;0,069562;0,09878
458;4,989032;;4,989032;5,058652;0,06962;;0,069562;-0,038325;-0,107887
459;5,058652;;5,058652;5,05871;5,80E-05;;-0,038325;0,038383;0,076708
460;5,05871;;5,05871;5,097093;0,038383;;0,038383;-6,60E-05;-0,038449
461;5,097093;;5,097093;5,097093;0;;-6,60E-05;-0,478261;-0,478195
462;5,097093;;5,097093;5,097159;6,60E-05;;-0,478261;0,478327;0,956588
463;5,097159;;5,097159;5,575486;0,478327;;0,478327;0;-0,478327
464;5,575486;;5,575486;5,575486;0;;0;0;0
465;5,575486;;5,575486;5,575486;0;;0;-7,80E-05;-7,80E-05
466;5,575486;;5,575486;5,575486;0;;-7,80E-05;8,00E-06;8,60E-05
467;5,575486;;5,575486;5,575564;7,80E-05;;8,00E-06;-1,557425;-1,557433
468;5,575564;;5,575564;5,575634;7,00E-05;;-1,557425;1,552993;3,110418
469;5,575634;;5,575634;7,133129;1,557495;;1,552993;0,001497;-1,551496
470;7,133129;;7,133129;7,137631;0,004502;;0,001497;0,002014;0,000517
471;7,137631;;7,137631;7,140636;0,003005;;0,002014;0,000991;-0,001023
472;7,140636;;7,140636;7,141627;0,000991;;0,000991;0;-0,000991
473;7,141627;;7,141627;7,141627;0;;0;0;0
474;7,141627;;7,141627;7,141627;0;;0;0;0
475;7,141627;;7,141627;7,141627;0;;0;0;0
476;7,141627;;7,141627;7,141627;0;;0;0;0
477;7,141627;;7,141627;7,141627;0;;0;0;0
478;7,141627;;7,141627;7,141627;0;;0;0;0
479;7,141627;;7,141627;7,141627;0;;0;0;0
480;7,141627;;7,141627;7,141627;0;;0;0;0
481;7,141627;;7,141627;7,141627;0;;0;0;0
482;7,141627;;7,141627;7,141627;0;;0;0;0
483;7,141627;;7,141627;7,141627;0;;0;0;0
484;7,141627;;7,141627;7,141627;0;;0;0;0
485;7,141627;;7,141627;7,141627;0;;0;0;0
486;7,141627;;7,141627;7,141627;0;;0;0;0
487;7,141627;;7,141627;7,141627;0;;0;-0,000509;-0,000509
488;7,141627;;7,141627;7,141627;0;;-0,000509;0,000182;0,000691
489;7,141627;;7,141627;7,142136;0,000509;;0,000182;-0,001105;-0,001287
490;7,142136;;7,142136;7,142463;0,000327;;-0,001105;-0,003496;-0,002391
491;7,142463;;7,142463;7,143895;0,001432;;-0,003496;0,004928;0,008424
492;7,143895;;7,143895;7,148823;0,004928;;0,004928;0;-0,004928
493;7,148823;;7,148823;7,148823;0;;0;0;0
494;7,148823;;7,148823;7,148823;0;;0;0;0
495;7,148823;;7,148823;7,148823;0;;0;0;0
496;7,148823;;7,148823;7,148823;0;;0;0;0
497;7,148823;;7,148823;7,148823;0;;0;0;0
498;7,148823;;7,148823;7,148823;0;;0;0;0
499;7,148823;;7,148823;7,148823;0;;0;0;0
500;7,148823;;7,148823;7,148823;0;;0;0;0
501;7,148823;;7,148823;7,148823;0;;0;-0,000628;-0,000628
502;7,148823;;7,148823;7,148823;0;;-0,000628;-0,001082;-0,000454
503;7,148823;;7,148823;7,149451;0,000628;;-0,001082;-0,00205;-0,000968
504;7,149451;;7,149451;7,151161;0,00171;;-0,00205;0,00376;0,00581
505;7,151161;;7,151161;7,154921;0,00376;;0,00376;0;-0,00376
506;7,154921;;7,154921;7,154921;0;;0;0;0
507;7,154921;;7,154921;7,154921;0;;0;0;0
508;7,154921;;7,154921;7,154921;0;;0;0;0
509;7,154921;;7,154921;7,154921;0;;0;0;0
510;7,154921;;7,154921;7,154921;0;;0;0;0
511;7,154921;;7,154921;7,154921;0;;0;0;0
512;7,154921;;7,154921;7,154921;0;;0;0;0
513;7,154921;;7,154921;7,154921;0;;0;0;0
514;7,154921;;7,154921;7,154921;0;;0;0;0
515;7,154921;;7,154921;7,154921;0;;0;0;0
516;7,154921;;7,154921;7,154921;0;;0;0;0
517;7,154921;;7,154921;7,154921;0;;0;0;0
518;7,154921;;7,154921;7,154921;0;;0;0;0
519;7,154921;;7,154921;7,154921;0;;0;0;0
520;7,154921;;7,154921;7,154921;0;;0;0;0
521;7,154921;;7,154921;7,154921;0;;0;0;0
522;7,154921;;7,154921;7,154921;0;;0;0;0
523;7,154921;;7,154921;7,154921;0;;0;0;0
524;7,154921;;7,154921;7,154921;0;;0;-0,000727;-0,000727
525;7,154921;;7,154921;7,154921;0;;-0,000727;0,000361;0,001088
526;7,154921;;7,154921;7,155648;0,000727;;0,000361;-0,000168;-0,000529
527;7,155648;;7,155648;7,156014;0,000366;;-0,000168;0,000534;0,000702
528;7,156014;;7,156014;7,156548;0,000534;;0,000534;0;-0,000534
529;7,156548;;7,156548;7,156548;0;;0;0;0
530;7,156548;;7,156548;7,156548;0;;0;0;0
531;7,156548;;7,156548;7,156548;0;;0;0;0
532;7,156548;;7,156548;7,156548;0;;0;0;0
533;7,156548;;7,156548;7,156548;0;;0;0;0
534;7,156548;;7,156548;7,156548;0;;0;0;0
535;7,156548;;7,156548;7,156548;0;;0;0;0
536;7,156548;;7,156548;7,156548;0;;0;0;0
537;7,156548;;7,156548;7,156548;0;;0;0;0
538;7,156548;;7,156548;7,156548;0;;0;0;0
539;7,156548;;7,156548;7,156548;0;;0;0;0
540;7,156548;;7,156548;7,156548;0;;0;0;0
541;7,156548;;7,156548;7,156548;0;;0;-0,000451;-0,000451
542;7,156548;;7,156548;7,156548;0;;-0,000451;-0,001481;-0,00103
543;7,156548;;7,156548;7,156999;0,000451;;-0,001481;-0,019387;-0,017906
544;7,156999;;7,156999;7,158931;0,001932;;-0,019387;0,021319;0,040706
545;7,158931;;7,158931;7,18025;0,021319;;0,021319;0;-0,021319
546;7,18025;;7,18025;7,18025;0;;0;0;0
547;7,18025;;7,18025;7,18025;0;;0;0;0
548;7,18025;;7,18025;7,18025;0;;0;0;0
549;7,18025;;7,18025;7,18025;0;;0;0;0
550;7,18025;;7,18025;7,18025;0;;0;0;0
551;7,18025;;7,18025;7,18025;0;;0;0;0
552;7,18025;;7,18025;7,18025;0;;0;0;0
553;7,18025;;7,18025;7,18025;0;;0;0;0
554;7,18025;;7,18025;7,18025;0;;0;0;0
555;7,18025;;7,18025;7,18025;0;;0;0;0
556;7,18025;;7,18025;7,18025;0;;0;0;0
557;7,18025;;7,18025;7,18025;0;;0;0;0
558;7,18025;;7,18025;7,18025;0;;0;0;0
559;7,18025;;7,18025;7,18025;0;;0;0;0
560;7,18025;;7,18025;7,18025;0;;0;0;0
561;7,18025;;7,18025;7,18025;0;;0;0;0
562;7,18025;;7,18025;7,18025;0;;0;0;0
563;7,18025;;7,18025;7,18025;0;;0;0;0
564;7,18025;;7,18025;7,18025;0;;0;-0,000597;-0,000597
565;7,18025;;7,18025;7,18025;0;;-0,000597;0,000321;0,000918
566;7,18025;;7,18025;7,180847;0,000597;;0,000321;-0,002186;-0,002507
567;7,180847;;7,180847;7,181123;0,000276;;-0,002186;0,001911;0,004097
568;7,181123;;7,181123;7,183585;0,002462;;0,001911;0,000551;-0,00136
569;7,183585;;7,183585;7,184136;0,000551;;0,000551;0;-0,000551
570;7,184136;;7,184136;7,184136;0;;0;0;0
571;7,184136;;7,184136;7,184136;0;;0;0;0
572;7,184136;;7,184136;7,184136;0;;0;0;0
573;7,184136;;7,184136;7,184136;0;;0;0;0
574;7,184136;;7,184136;7,184136;0;;0;0;0
575;7,184136;;7,184136;7,184136;0;;0;0;0
576;7,184136;;7,184136;7,184136;0;;0;0;0
577;7,184136;;7,184136;7,184136;0;;0;0;0
578;7,184136;;7,184136;7,184136;0;;0;0;0
579;7,184136;;7,184136;7,184136;0;;0;0;0
580;7,184136;;7,184136;7,184136;0;;0;0;0
581;7,184136;;7,184136;7,184136;0;;0;0;0
582;7,184136;;7,184136;7,184136;0;;0;0;0
583;7,184136;;7,184136;7,184136;0;;0;0;0
584;7,184136;;7,184136;7,184136;0;;0;0;0
585;7,184136;;7,184136;7,184136;0;;0;0;0
586;7,184136;;7,184136;7,184136;0;;0;0;0
587;7,184136;;7,184136;7,184136;0;;0;0;0
588;7,184136;;7,184136;7,184136;0;;0;-0,000612;-0,000612
589;7,184136;;7,184136;7,184136;0;;-0,000612;0,000368;0,00098
590;7,184136;;7,184136;7,184748;0,000612;;0,000368;-0,001396;-0,001764
591;7,184748;;7,184748;7,184992;0,000244;;-0,001396;0,00164;0,003036
592;7,184992;;7,184992;7,186632;0,00164;;0,00164;0;-0,00164
593;7,186632;;7,186632;7,186632;0;;0;0;0
594;7,186632;;7,186632;7,186632;0;;0;0;0
595;7,186632;;7,186632;7,186632;0;;0;0;0
596;7,186632;;7,186632;7,186632;0;;0;0;0
597;7,186632;;7,186632;7,186632;0;;0;0;0
598;7,186632;;7,186632;7,186632;0;;0;0;0
599;7,186632;;7,186632;7,186632;0;;0;0;0
600;7,186632;;7,186632;7,186632;0;;0;0;0
601;7,186632;;7,186632;7,186632;0;;0;0;0
602;7,186632;;7,186632;7,186632;0;;0;0;0
603;7,186632;;7,186632;7,186632;0;;0;0;0
604;7,186632;;7,186632;7,186632;0;;0;0;0
605;7,186632;;7,186632;7,186632;0;;0;0;0
606;7,186632;;7,186632;7,186632;0;;0;-0,000296;-0,000296
607;7,186632;;7,186632;7,186632;0;;-0,000296;-3,00E-06;0,000293
608;7,186632;;7,186632;7,186928;0,000296;;-3,00E-06;-0,000925;-0,000922
609;7,186928;;7,186928;7,187227;0,000299;;-0,000925;-0,003498;-0,002573
610;7,187227;;7,187227;7,188451;0,001224;;-0,003498;0,004722;0,00822
611;7,188451;;7,188451;7,193173;0,004722;;0,004722;0;-0,004722
612;7,193173;;7,193173;7,193173;0;;0;0;0
613;7,193173;;7,193173;7,193173;0;;0;0;0
614;7,193173;;7,193173;7,193173;0;;0;0;0
615;7,193173;;7,193173;7,193173;0;;0;0;0
616;7,193173;;7,193173;7,193173;0;;0;0;0
617;7,193173;;7,193173;7,193173;0;;0;0;0
618;7,193173;;7,193173;7,193173;0;;0;0;0
619;7,193173;;7,193173;7,193173;0;;0;0;0
620;7,193173;;7,193173;7,193173;0;;0;0;0
621;7,193173;;7,193173;7,193173;0;;0;0;0
622;7,193173;;7,193173;7,193173;0;;0;0;0
623;7,193173;;7,193173;7,193173;0;;0;0;0
624;7,193173;;7,193173;7,193173;0;;0;0;0
625;7,193173;;7,193173;7,193173;0;;0;0;0
626;7,193173;;7,193173;7,193173;0;;0;0;0
627;7,193173;;7,193173;7,193173;0;;0;0;0
628;7,193173;;7,193173;7,193173;0;;0;0;0
629;7,193173;;7,193173;7,193173;0;;0;0;0
630;7,193173;;7,193173;7,193173;0;;0;-0,000583;-0,000583
631;7,193173;;7,193173;7,193173;0;;-0,000583;6,90E-05;0,000652
632;7,193173;;7,193173;7,193756;0,000583;;6,90E-05;-0,000932;-0,001001
633;7,193756;;7,193756;7,19427;0,000514;;-0,000932;0,000747;0,001679
634;7,19427;;7,19427;7,195716;0,001446;;0,000747;0,000699;-4,80E-05
635;7,195716;;7,195716;7,196415;0,000699;;0,000699;0;-0,000699
636;7,196415;;7,196415;7,196415;0;;0;0;0
637;7,196415;;7,196415;7,196415;0;;0;0;0
638;7,196415;;7,196415;7,196415;0;;0;0;0
639;7,196415;;7,196415;7,196415;0;;0;0;0
640;7,196415;;7,196415;7,196415;0;;0;0;0
641;7,196415;;7,196415;7,196415;0;;0;0;0
642;7,196415;;7,196415;7,196415;0;;0;0;0
643;7,196415;;7,196415;7,196415;0;;0;0;0
644;7,196415;;7,196415;7,196415;0;;0;0;0
645;7,196415;;7,196415;7,196415;0;;0;0;0
646;7,196415;;7,196415;7,196415;0;;0;0;0
647;7,196415;;7,196415;7,196415;0;;0;0;0
648;7,196415;;7,196415;7,196415;0;;0;0;0
649;7,196415;;7,196415;7,196415;0;;0;0;0
650;7,196415;;7,196415;7,196415;0;;0;0;0
651;7,196415;;7,196415;7,196415;0;;0;0;0
652;7,196415;;7,196415;7,196415;0;;0;0;0
653;7,196415;;7,196415;7,196415;0;;0;0;0
654;7,196415;;7,196415;7,196415;0;;0;-0,00062;-0,00062
655;7,196415;;7,196415;7,196415;0;;-0,00062;0,000362;0,000982
656;7,196415;;7,196415;7,197035;0,00062;;0,000362;-0,001526;-0,001888
657;7,197035;;7,197035;7,197293;0,000258;;-0,001526;0,001369;0,002895
658;7,197293;;7,197293;7,199077;0,001784;;0,001369;0,000415;-0,000954
659;7,199077;;7,199077;7,199492;0,000415;;0,000415;0;-0,000415
660;7,199492;;7,199492;7,199492;0;;0;0;0
661;7,199492;;7,199492;7,199492;0;;0;0;0
662;7,199492;;7,199492;7,199492;0;;0;0;0
663;7,199492;;7,199492;7,199492;0;;0;0;0
664;7,199492;;7,199492;7,199492;0;;0;0;0
665;7,199492;;7,199492;7,199492;0;;0;0;0
666;7,199492;;7,199492;7,199492;0;;0;0;0
667;7,199492;;7,199492;7,199492;0;;0;0;0
668;7,199492;;7,199492;7,199492;0;;0;0;0
669;7,199492;;7,199492;7,199492;0;;0;0;0
670;7,199492;;7,199492;7,199492;0;;0;0;0
671;7,199492;;7,199492;7,199492;0;;0;0;0
672;7,199492;;7,199492;7,199492;0;;0;0;0
673;7,199492;;7,199492;7,199492;0;;0;-0,000545;-0,000545
674;7,199492;;7,199492;7,199492;0;;-0,000545;-0,002526;-0,001981
675;7,199492;;7,199492;7,200037;0,000545;;-0,002526;0,001488;0,004014
676;7,200037;;7,200037;7,203108;0,003071;;0,001488;0,001583;9,50E-05
677;7,203108;;7,203108;7,204691;0,001583;;0,001583;0;-0,001583
678;7,204691;;7,204691;7,204691;0;;0;0;0
679;7,204691;;7,204691;7,204691;0;;0;0;0
680;7,204691;;7,204691;7,204691;0;;0;0;0
681;7,204691;;7,204691;7,204691;0;;0;0;0
682;7,204691;;7,204691;7,204691;0;;0;0;0
683;7,204691;;7,204691;7,204691;0;;0;0;0
684;7,204691;;7,204691;7,204691;0;;0;0;0
685;7,204691;;7,204691;7,204691;0;;0;0;0
686;7,204691;;7,204691;7,204691;0;;0;0;0
687;7,204691;;7,204691;7,204691;0;;0;0;0
688;7,204691;;7,204691;7,204691;0;;0;0;0
689;7,204691;;7,204691;7,204691;0;;0;0;0
690;7,204691;;7,204691;7,204691;0;;0;0;0
691;7,204691;;7,204691;7,204691;0;;0;0;0
692;7,204691;;7,204691;7,204691;0;;0;0;0
693;7,204691;;7,204691;7,204691;0;;0;0;0
694;7,204691;;7,204691;7,204691;0;;0;0;0
695;7,204691;;7,204691;7,204691;0;;0;0;0
696;7,204691;;7,204691;7,204691;0;;0;0;0
697;7,204691;;7,204691;7,204691;0;;0;0;0
698;7,204691;;7,204691;7,204691;0;;0;-0,001048;-0,001048
699;7,204691;;7,204691;7,204691;0;;-0,001048;0,000726;0,001774
700;7,204691;;7,204691;7,205739;0,001048;;0,000726;-0,00026;-0,000986
701;7,205739;;7,205739;7,206061;0,000322;;-0,00026;0,000582;0,000842
702;7,206061;;7,206061;7,206643;0,000582;;0,000582;0;-0,000582
703;7,206643;;7,206643;7,206643;0;;0;0;0
704;7,206643;;7,206643;7,206643;0;;0;0;0
705;7,206643;;7,206643;7,206643;0;;0;0;0
706;7,206643;;7,206643;7,206643;0;;0;0;0
707;7,206643;;7,206643;7,206643;0;;0;0;0
708;7,206643;;7,206643;7,206643;0;;0;0;0
709;7,206643;;7,206643;7,206643;0;;0;0;0
710;7,206643;;7,206643;7,206643;0;;0;0;0
711;7,206643;;7,206643;7,206643;0;;0;0;0
712;7,206643;;7,206643;7,206643;0;;0;0;0
713;7,206643;;7,206643;7,206643;0;;0;0;0
714;7,206643;;7,206643;7,206643;0;;0;0;0
715;7,206643;;7,206643;7,206643;0;;0;0;0
716;7,206643;;7,206643;7,206643;0;;0;0;0
717;7,206643;;7,206643;7,206643;0;;0;0;0
718;7,206643;;7,206643;7,206643;0;;0;0;0
719;7,206643;;7,206643;7,206643;0;;0;-0,000454;-0,000454
720;7,206643;;7,206643;7,206643;0;;-0,000454;0,000113;0,000567
721;7,206643;;7,206643;7,207097;0,000454;;0,000113;-0,001136;-0,001249
722;7,207097;;7,207097;7,207438;0,000341;;-0,001136;0,000754;0,00189
723;7,207438;;7,207438;7,208915;0,001477;;0,000754;0,000723;-3,10E-05
724;7,208915;;7,208915;7,209638;0,000723;;0,000723;0;-0,000723
725;7,209638;;7,209638;7,209638;0;;0;0;0
726;7,209638;;7,209638;7,209638;0;;0;0;0
727;7,209638;;7,209638;7,209638;0;;0;0;0
728;7,209638;;7,209638;7,209638;0;;0;0;0
729;7,209638;;7,209638;7,209638;0;;0;0;0
730;7,209638;;7,209638;7,209638;0;;0;0;0
731;7,209638;;7,209638;7,209638;0;;0;0;0
732;7,209638;;7,209638;7,209638;0;;0;0;0
733;7,209638;;7,209638;7,209638;0;;0;0;0
734;7,209638;;7,209638;7,209638;0;;0;0;0
735;7,209638;;7,209638;7,209638;0;;0;0;0
736;7,209638;;7,209638;7,209638;0;;0;0;0
737;7,209638;;7,209638;7,209638;0;;0;0;0
738;7,209638;;7,209638;7,209638;0;;0;-0,000525;-0,000525
739;7,209638;;7,209638;7,209638;0;;-0,000525;-0,001405;-0,00088
740;7,209638;;7,209638;7,210163;0,000525;;-0,001405;0,00042;0,001825
741;7,210163;;7,210163;7,212093;0,00193;;0,00042;0,00151;0,00109
742;7,212093;;7,212093;7,213603;0,00151;;0,00151;0;-0,00151
743;7,213603;;7,213603;7,213603;0;;0;0;0
744;7,213603;;7,213603;7,213603;0;;0;0;0
745;7,213603;;7,213603;7,213603;0;;0;0;0
746;7,213603;;7,213603;7,213603;0;;0;0;0
747;7,213603;;7,213603;7,213603;0;;0;0;0
748;7,213603;;7,213603;7,213603;0;;0;0;0
749;7,213603;;7,213603;7,213603;0;;0;0;0
750;7,213603;;7,213603;7,213603;0;;0;0;0
751;7,213603;;7,213603;7,213603;0;;0;0;0
752;7,213603;;7,213603;7,213603;0;;0;0;0
753;7,213603;;7,213603;7,213603;0;;0;0;0
754;7,213603;;7,213603;7,213603;0;;0;0;0
755;7,213603;;7,213603;7,213603;0;;0;0;0
756;7,213603;;7,213603;7,213603;0;;0;0;0
757;7,213603;;7,213603;7,213603;0;;0;0;0
758;7,213603;;7,213603;7,213603;0;;0;0;0
759;7,213603;;7,213603;7,213603;0;;0;0;0
760;7,213603;;7,213603;7,213603;0;;0;0;0
761;7,213603;;7,213603;7,213603;0;;0;-0,000621;-0,000621
762;7,213603;;7,213603;7,213603;0;;-0,000621;0,000341;0,000962
763;7,213603;;7,213603;7,214224;0,000621;;0,000341;-0,00139;-0,001731
764;7,214224;;7,214224;7,214504;0,00028;;-0,00139;-5,60E-05;0,001334
765;7,214504;;7,214504;7,216174;0,00167;;-5,60E-05;0,001726;0,001782
766;7,216174;;7,216174;7,2179;0,001726;;0,001726;0;-0,001726
767;7,2179;;7,2179;7,2179;0;;0;0;0
768;7,2179;;7,2179;7,2179;0;;0;0;0
769;7,2179;;7,2179;7,2179;0;;0;0;0
770;7,2179;;7,2179;7,2179;0;;0;0;0
771;7,2179;;7,2179;7,2179;0;;0;0;0
772;7,2179;;7,2179;7,2179;0;;0;0;0
773;7,2179;;7,2179;7,2179;0;;0;0;0
774;7,2179;;7,2179;7,2179;0;;0;0;0
775;7,2179;;7,2179;7,2179;0;;0;0;0
776;7,2179;;7,2179;7,2179;0;;0;0;0
777;7,2179;;7,2179;7,2179;0;;0;0;0
778;7,2179;;7,2179;7,2179;0;;0;0;0
779;7,2179;;7,2179;7,2179;0;;0;0;0
780;7,2179;;7,2179;7,2179;0;;0;0;0
781;7,2179;;7,2179;7,2179;0;;0;0;0
782;7,2179;;7,2179;7,2179;0;;0;0;0
783;7,2179;;7,2179;7,2179;0;;0;0;0
784;7,2179;;7,2179;7,2179;0;;0;0;0
785;7,2179;;7,2179;7,2179;0;;0;0;0
786;7,2179;;7,2179;7,2179;0;;0;-0,000539;-0,000539
787;7,2179;;7,2179;7,2179;0;;-0,000539;0,000304;0,000843
788;7,2179;;7,2179;7,218439;0,000539;;0,000304;-0,001063;-0,001367
789;7,218439;;7,218439;7,218674;0,000235;;-0,001063;-0,001344;-0,000281
790;7,218674;;7,218674;7,219972;0,001298;;-0,001344;0,002642;0,003986
791;7,219972;;7,219972;7,222614;0,002642;;0,002642;0;-0,002642
792;7,222614;;7,222614;7,222614;0;;0;0;0
793;7,222614;;7,222614;7,222614;0;;0;0;0
794;7,222614;;7,222614;7,222614;0;;0;0;0
795;7,222614;;7,222614;7,222614;0;;0;0;0
796;7,222614;;7,222614;7,222614;0;;0;0;0
797;7,222614;;7,222614;7,222614;0;;0;0;0
798;7,222614;;7,222614;7,222614;0;;0;0;0
799;7,222614;;7,222614;7,222614;0;;0;0;0
800;7,222614;;7,222614;7,222614;0;;0;0;0
801;7,222614;;7,222614;7,222614;0;;0;0;0
802;7,222614;;7,222614;7,222614;0;;0;0;0
803;7,222614;;7,222614;7,222614;0;;0;0;0
804;7,222614;;7,222614;7,222614;0;;0;-0,000561;-0,000561
805;7,222614;;7,222614;7,222614;0;;-0,000561;-0,000967;-0,000406
806;7,222614;;7,222614;7,223175;0,000561;;-0,000967;0,001528;0,002495
807;7,223175;;7,223175;7,224703;0,001528;;0,001528;0;-0,001528
808;7,224703;;7,224703;7,224703;0;;0;0;0
809;7,224703;;7,224703;7,224703;0;;0;0;0
810;7,224703;;7,224703;7,224703;0;;0;0;0
811;7,224703;;7,224703;7,224703;0;;0;0;0
812;7,224703;;7,224703;7,224703;0;;0;0;0
813;7,224703;;7,224703;7,224703;0;;0;0;0
814;7,224703;;7,224703;7,224703;0;;0;0;0
815;7,224703;;7,224703;7,224703;0;;0;0;0
816;7,224703;;7,224703;7,224703;0;;0;0;0
817;7,224703;;7,224703;7,224703;0;;0;0;0
818;7,224703;;7,224703;7,224703;0;;0;0;0
819;7,224703;;7,224703;7,224703;0;;0;0;0
820;7,224703;;7,224703;7,224703;0;;0;0;0
821;7,224703;;7,224703;7,224703;0;;0;0;0
822;7,224703;;7,224703;7,224703;0;;0;0;0
823;7,224703;;7,224703;7,224703;0;;0;0;0
824;7,224703;;7,224703;7,224703;0;;0;0;0
825;7,224703;;7,224703;7,224703;0;;0;0;0
826;7,224703;;7,224703;7,224703;0;;0;-0,000355;-0,000355
827;7,224703;;7,224703;7,224703;0;;-0,000355;-4,50E-05;0,00031
828;7,224703;;7,224703;7,225058;0,000355;;-4,50E-05;0,000174;0,000219
829;7,225058;;7,225058;7,225458;0,0004;;0,000174;-0,003065;-0,003239
830;7,225458;;7,225458;7,225684;0,000226;;-0,003065;0,003291;0,006356
831;7,225684;;7,225684;7,228975;0,003291;;0,003291;0;-0,003291
832;7,228975;;7,228975;7,228975;0;;0;0;0
833;7,228975;;7,228975;7,228975;0;;0;0;0
834;7,228975;;7,228975;7,228975;0;;0;0;0
835;7,228975;;7,228975;7,228975;0;;0;0;0
836;7,228975;;7,228975;7,228975;0;;0;0;0
837;7,228975;;7,228975;7,228975;0;;0;0;0
838;7,228975;;7,228975;7,228975;0;;0;0;0
839;7,228975;;7,228975;7,228975;0;;0;0;0
840;7,228975;;7,228975;7,228975;0;;0;0;0
841;7,228975;;7,228975;7,228975;0;;0;0;0
842;7,228975;;7,228975;7,228975;0;;0;0;0
843;7,228975;;7,228975;7,228975;0;;0;0;0
844;7,228975;;7,228975;7,228975;0;;0;0;0
845;7,228975;;7,228975;7,228975;0;;0;0;0
846;7,228975;;7,228975;7,228975;0;;0;0;0
847;7,228975;;7,228975;7,228975;0;;0;0;0
848;7,228975;;7,228975;7,228975;0;;0;0;0
849;7,228975;;7,228975;7,228975;0;;0;0;0
850;7,228975;;7,228975;7,228975;0;;0;0;0
851;7,228975;;7,228975;7,228975;0;;0;-0,000686;-0,000686
852;7,228975;;7,228975;7,228975;0;;-0,000686;0,000417;0,001103
853;7,228975;;7,228975;7,229661;0,000686;;0,000417;-0,001033;-0,00145
854;7,229661;;7,229661;7,22993;0,000269;;-0,001033;0,001302;0,002335
855;7,22993;;7,22993;7,231232;0,001302;;0,001302;0;-0,001302
